file,lines,line_span,domain,action,rationale
"src/server/packages/tsconfig/base.json","21","1-21","packages","KEEP_UNCHANGED","Email package not in runtime swap scope"
"src/server/packages/tsconfig/nextjs.json","22","1-22","packages","KEEP_UNCHANGED","Email package not in runtime swap scope"
"src/server/packages/tsconfig/package.json","9","1-9","packages","KEEP_UNCHANGED","Email package not in runtime swap scope"
"src/server/scripts/backfill-embeddings.ts","175","1-175","scripts","MODIFY_V2_WIRING","Update eval/verification scripts for v2 runtime gates"
"src/server/scripts/backfill-user-summary.ts","126","1-126","scripts","MODIFY_V2_WIRING","Update eval/verification scripts for v2 runtime gates"
"src/server/scripts/memory-recall-eval.ts","140","1-140","scripts","MODIFY_V2_WIRING","Update eval/verification scripts for v2 runtime gates"
"src/server/scripts/migrate-about.ts","107","1-107","scripts","MODIFY_V2_WIRING","Update eval/verification scripts for v2 runtime gates"
"src/server/scripts/search-ranking-calibrate.ts","114","1-114","scripts","MODIFY_V2_WIRING","Update eval/verification scripts for v2 runtime gates"
"src/server/scripts/verify-embedding-contract.ts","108","1-108","scripts","MODIFY_V2_WIRING","Update eval/verification scripts for v2 runtime gates"
"src/server/scripts/verify_rlm.ts","143","1-143","scripts","MODIFY_V2_WIRING","Update eval/verification scripts for v2 runtime gates"
"src/server/scripts/verify_unified_context.ts","156","1-156","scripts","MODIFY_V2_WIRING","Update eval/verification scripts for v2 runtime gates"
"src/server/types/gmail-api-parse-message.d.ts","2","1-2","types","KEEP_WITH_INTERFACE_CHANGES","Type contracts may need runtime v2 fields"
"src/server/types/index.ts","3","1-3","types","KEEP_WITH_INTERFACE_CHANGES","Type contracts may need runtime v2 fields"
"src/server/types/mail.ts","9","1-9","types","KEEP_WITH_INTERFACE_CHANGES","Type contracts may need runtime v2 fields"
"src/server/types/missing-modules.d.ts","3","1-3","types","KEEP_WITH_INTERFACE_CHANGES","Type contracts may need runtime v2 fields"
"src/server/workers/README.md","17","1-17","meta","KEEP_UNCHANGED","Documentation/reference"
"src/server/workers/index.ts","15","1-15","workers","KEEP_WITH_TELEMETRY_UPDATES","Background workers remain; update telemetry and job contracts"
"src/server/workers/surfaces/README.md","30","1-30","meta","KEEP_UNCHANGED","Documentation/reference"
"src/server/workers/surfaces/connectors/discord/index.test.ts","27","1-27","workers","KEEP_WITH_TELEMETRY_UPDATES","Background workers remain; update telemetry and job contracts"
"src/server/workers/surfaces/connectors/discord/index.ts","449","1-449","workers","KEEP_WITH_TELEMETRY_UPDATES","Background workers remain; update telemetry and job contracts"
"src/server/workers/surfaces/connectors/slack/index.test.ts","27","1-27","workers","KEEP_WITH_TELEMETRY_UPDATES","Background workers remain; update telemetry and job contracts"
"src/server/workers/surfaces/connectors/slack/index.ts","1412","1-1412","workers","KEEP_WITH_TELEMETRY_UPDATES","Background workers remain; update telemetry and job contracts"
"src/server/workers/surfaces/connectors/telegram/index.test.ts","25","1-25","workers","KEEP_WITH_TELEMETRY_UPDATES","Background workers remain; update telemetry and job contracts"
"src/server/workers/surfaces/connectors/telegram/index.ts","432","1-432","workers","KEEP_WITH_TELEMETRY_UPDATES","Background workers remain; update telemetry and job contracts"
"src/server/workers/surfaces/db/prisma.ts","29","1-29","workers","KEEP_WITH_TELEMETRY_UPDATES","Background workers remain; update telemetry and job contracts"
"src/server/workers/surfaces/db/redis.ts","51","1-51","workers","KEEP_WITH_TELEMETRY_UPDATES","Background workers remain; update telemetry and job contracts"
"src/server/workers/surfaces/delivery.ts","98","1-98","workers","KEEP_WITH_TELEMETRY_UPDATES","Background workers remain; update telemetry and job contracts"
"src/server/workers/surfaces/entrypoint.ts","6","1-6","workers","KEEP_WITH_TELEMETRY_UPDATES","Background workers remain; update telemetry and job contracts"
"src/server/workers/surfaces/env.ts","96","1-96","workers","KEEP_WITH_TELEMETRY_UPDATES","Background workers remain; update telemetry and job contracts"
"src/server/workers/surfaces/external-modules.d.ts","55","1-55","workers","KEEP_WITH_TELEMETRY_UPDATES","Background workers remain; update telemetry and job contracts"
"src/server/workers/surfaces/index.test.ts","76","1-76","workers","KEEP_WITH_TELEMETRY_UPDATES","Background workers remain; update telemetry and job contracts"
"src/server/workers/surfaces/index.ts","627","1-627","workers","KEEP_WITH_TELEMETRY_UPDATES","Background workers remain; update telemetry and job contracts"
"src/server/workers/surfaces/jobs/README.md","58","1-58","meta","KEEP_UNCHANGED","Documentation/reference"
"src/server/workers/surfaces/jobs/calendar-reconcile.ts","32","1-32","workers","KEEP_WITH_TELEMETRY_UPDATES","Background workers remain; update telemetry and job contracts"
"src/server/workers/surfaces/jobs/decay-worker.ts","87","1-87","workers","KEEP_WITH_TELEMETRY_UPDATES","Background workers remain; update telemetry and job contracts"
"src/server/workers/surfaces/jobs/embedding-worker.ts","78","1-78","workers","KEEP_WITH_TELEMETRY_UPDATES","Background workers remain; update telemetry and job contracts"
"src/server/workers/surfaces/jobs/recording-worker.ts","148","1-148","workers","KEEP_WITH_TELEMETRY_UPDATES","Background workers remain; update telemetry and job contracts"
"src/server/workers/surfaces/jobs/scheduler.ts","231","1-231","workers","KEEP_WITH_TELEMETRY_UPDATES","Background workers remain; update telemetry and job contracts"
"src/server/workers/surfaces/platform-status.ts","64","1-64","workers","KEEP_WITH_TELEMETRY_UPDATES","Background workers remain; update telemetry and job contracts"
"src/server/workers/surfaces/transport/brain-ingress.ts","531","1-531","workers","KEEP_WITH_TELEMETRY_UPDATES","Background workers remain; update telemetry and job contracts"
"src/server/workers/surfaces/utils.ts","365","1-365","workers","KEEP_WITH_TELEMETRY_UPDATES","Background workers remain; update telemetry and job contracts"
"src/shaders/glsl.d.ts","17","1-17","frontend","KEEP_UNCHANGED","Client-side or visual assets"
"src/shaders/lib/common.glsl","76","1-76","frontend","KEEP_UNCHANGED","Client-side or visual assets"
"src/shaders/lib/noise.glsl","136","1-136","frontend","KEEP_UNCHANGED","Client-side or visual assets"
"src/shaders/lib/sdf.glsl","243","1-243","frontend","KEEP_UNCHANGED","Client-side or visual assets"
"src/shaders/particles.frag","0","0-0","frontend","KEEP_UNCHANGED","Client-side or visual assets"
"src/shaders/particles.vert","0","0-0","frontend","KEEP_UNCHANGED","Client-side or visual assets"
"src/shaders/sim/passthrough.vert","20","1-20","frontend","KEEP_UNCHANGED","Client-side or visual assets"
